Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Situação totalização;Votos válidos;Votos nominais;Data de carga;eleicao
15075;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PARAMBU;MÁRCIO CLAUDI CARDOSO SANTOS;12;Sacerdote ou Membro de Ordem ou Seita Religiosa;PDT;Não Eleito;20622;6100;2026-01-06 16:45:04;2020
14133;Branca;Casado(a);55 a 59 anos;Masculino;Superior incompleto;INDEPENDÊNCIA;LUIZ VALTERLIN COUTINHO;12;Servidor Público Federal;PDT;Não Eleito;16789;7795;2026-01-06 16:45:04;2020
14060;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;IBARETAMA;FRANCISCO CARLIANDO DE ALMEIDA;13;Professor de Ensino Fundamental;PT;Não Eleito;9953;2739;2026-01-06 16:45:04;2020
15652;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;TAMBORIL;LUIZ MARCELO MOTA LEITE;12;Advogado;PDT;Eleito;16856;9186;2026-01-06 16:45:04;2020
15997;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;PARAIPABA;ARIANA CORDEIRO FAÇANHA DE AQUINO;10;Advogado;REPUBLICANOS;Eleito;20384;12057;2026-01-06 16:45:04;2020
13978;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;GRANJEIRO;FRANCISCO CLEMENTINO DE ALMEIDA;45;Comerciante;PSDB;Eleito;4954;2637;2026-01-06 16:45:04;2020
15415;Parda;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;SANTANA DO ACARAÚ;FABIO GOMES OLIVEIRA;13;Outros;PT;Não Eleito;11119;932;2026-01-06 16:45:04;2020
14699;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MISSÃO VELHA;LUIZ ROSEMBERG DANTAS MACÊDO FILHO;12;Médico;PDT;Não Eleito;11125;11125;2026-01-06 16:45:04;2020
14699;Não Informado;Divorciado(a);45 a 49 anos;Feminino;Superior completo;MISSÃO VELHA;MARIA DAS GRAÇAS DA SILVA;13;Comerciante;PT;Não Eleito;22697;10703;2026-01-06 16:45:04;2020
13773;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;CHAVAL;SEBASTIÃO SOTERO VERAS;12;Prefeito;PDT;Eleito;5216;5171;2026-01-06 16:45:04;2020
13080;Branca;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;TURURU;FRANCISCO REGIS SERPA BARROSO;55;Outros;PSD;Não Eleito;11784;481;2026-01-06 16:45:04;2020
15830;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior completo;VIÇOSA DO CEARÁ;DIEGO OLIVINDO PASSOS;19;Administrador;PODE;Não Eleito;34793;887;2026-01-06 16:45:04;2020
14737;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;MONSENHOR TABOSA;FRANCISCO SALOMÃO DE ARAÚJO SOUSA;12;Advogado;PDT;Eleito;11892;6571;2026-01-06 16:45:04;2020
14370;Branca;Casado(a);45 a 49 anos;Masculino;Superior incompleto;JAGUARIBARA;FRANCISCO JOSE LEITE PINHEIRO;40;Tabelião;PSB;Não Eleito;6950;2273;2026-01-06 16:45:04;2020
13897;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;JOSÉ SARTO NOGUEIRA MOREIRA;12;Deputado;PDT;Eleito;1293544;668652;2026-01-06 16:45:04;2020
14575;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;MARCO;ROGER NEVES AGUIAR;12;Prefeito;PDT;Eleito;18141;9981;2026-01-06 16:45:04;2020
15911;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;FORQUILHA;EDINARDO RODRIGUES FILHO;12;Administrador;PDT;Eleito;15135;7803;2026-01-06 16:45:04;2020
13838;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;CRATEÚS;PAULO GIOVANI ANDRADE RODRIGUES;50;Professor de Ensino Fundamental;PSOL;Não Eleito;40805;1522;2026-01-06 16:45:04;2020
15857;Preta;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;MARACANAÚ;CARLOS EDUARDO GOMES DA SILVA;50;Professor de Ensino Médio;PSOL;Não Eleito;118899;1365;2026-01-06 16:45:04;2020
13838;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;CRATEÚS;MARCELO FERREIRA MACHADO;77;Empresário;SOLIDARIEDADE;Eleito;40805;30149;2026-01-06 16:45:04;2020
13552;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;CANINDÉ;ADELMO LIMA SANTOS;36;Sacerdote ou Membro de Ordem ou Seita Religiosa;PTC;Não Eleito;41845;214;2026-01-06 16:45:04;2020
14060;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;IBARETAMA;ANTONIO CELINO HOLANDA JARDIM JUNIOR;11;Odontólogo;PP;Não Eleito;9953;608;2026-01-06 16:45:04;2020
15695;Branca;Viúvo(a);75 a 79 anos;Masculino;Superior completo;TIANGUÁ;LUIZ MENEZES DE LIMA;55;Médico;PSD;Eleito;26555;26268;2026-01-06 16:45:04;2020
14419;Branca;Solteiro(a);21 a 24 anos;Masculino;Superior incompleto;JAGUARUANA;KAUÊ ITALO DE ARAUJO PEREIRA;90;Atleta Profissional e Técnico em Desportos;PROS;Não Eleito;10723;204;2026-01-06 16:45:04;2020
15296;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;QUIXERAMOBIM;PEDRO HENRIQUE DE OLIVEIRA COELHO;13;Médico;PT;Não Eleito;45829;9160;2026-01-06 16:45:04;2020
13676;Parda;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CARNAUBAL;ANTONIO ADEMIR BARROSO MARTINS;15;Prefeito;MDB;Não Eleito;10379;3559;2026-01-06 16:45:04;2020
13161;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;CHOROZINHO;FRANCISCO DE CASTRO MENEZES JÚNIOR;12;Prefeito;PDT;Eleito;14078;10500;2026-01-06 16:45:04;2020
15458;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;SANTA QUITÉRIA;TOMÁS ANTÔNIO ALBUQUERQUE DE PAULA PESSOA;15;Prefeito;MDB;Não Eleito;24977;12142;2026-01-06 16:45:04;2020
13242;Não Informado;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;GUAIÚBA;MARCELO DE CASTRO FRADIQUE ACCIOLY;22;Prefeito;PL;Não Eleito;11352;4957;2026-01-06 16:45:04;2020
15989;Parda;Solteiro(a);50 a 54 anos;Masculino;Superior completo;DEPUTADO IRAPUAN PINHEIRO;LUIZ CLAUDENILTON PINHEIRO;55;Administrador;PSD;Não Eleito;6059;2872;2026-01-06 16:45:04;2020
13250;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;ARARIPE;ROBERTO GUEDES ARAÚJO;55;Vereador;PSD;Não Eleito;13004;6223;2026-01-06 16:45:04;2020
15830;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;VIÇOSA DO CEARÁ;FRANCISCO JOAO CARDOSO FILHO;15;Comerciante;MDB;Eleito;34142;17945;2026-01-06 16:45:04;2020
13730;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;CAUCAIA;ELMANO DE FREITAS DA COSTA;13;Deputado;PT;Não Eleito;169229;13018;2026-01-06 16:45:04;2020
14010;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;GUARACIABA DO NORTE;MARCELO MARQUES SANTOS;17;Outros;PSL;Não Eleito;23711;963;2026-01-06 16:45:04;2020
14958;Parda;Divorciado(a);65 a 69 anos;Masculino;Superior completo;PACATUBA;CARLOMANO GOMES MARQUES;15;Prefeito;MDB;Eleito;38714;20334;2026-01-06 16:45:04;2020
15814;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;VÁRZEA ALEGRE;JOSÉ HELDER MÁXIMO DE CARVALHO;15;Empresário;MDB;Eleito;22961;13537;2026-01-06 16:45:04;2020
15750;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;UMARI;FRANCISCO ALEX SILVA BARROS;13;Agricultor;PT;Não Eleito;4950;2001;2026-01-06 16:45:04;2020
14290;Branca;Solteiro(a);55 a 59 anos;Masculino;Superior completo;ITAPIPOCA;JOÃO RIBEIRO BARROSO;45;Engenheiro;PSDB;Não Eleito;72614;27415;2026-01-06 16:45:04;2020
15792;Parda;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;URUOCA;JAN KENNEDY PAIVA AQUINO;12;Estudante, Bolsista, Estagiário e Assemelhados;PDT;Eleito;8906;5588;2026-01-06 16:45:04;2020
13730;Branca;Divorciado(a);30 a 34 anos;Masculino;Superior completo;CAUCAIA;RODRIGO SANTAELLA GONÇALVES;50;Professor de Ensino Médio;PSOL;Não Eleito;169229;2224;2026-01-06 16:45:04;2020
15814;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;VÁRZEA ALEGRE;JOSÉ RIBAMAR DE ALMEIDA DIAS;11;Empresário;PP;Não Eleito;22961;8293;2026-01-06 16:45:04;2020
13730;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;CAUCAIA;VITOR PEREIRA VALIM;90;Jornalista e Redator;PROS;Eleito;163633;83588;2026-01-06 16:45:04;2020
14150;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior completo;IPAUMIRIM;MANOEL ALMEIDA GONÇALVES JUNIOR;12;Médico;PDT;Não Eleito;7369;2734;2026-01-06 16:45:04;2020
15440;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;SALITRE;MANOEL FILHO RIBEIRO;13;Agente Administrativo;PT;Não Eleito;10429;2429;2026-01-06 16:45:04;2020
14397;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;JAGUARIBE;FRANCISCO VALDERIY MORAIS;17;Aposentado (Exceto Servidor Público);PSL;Não Eleito;21656;245;2026-01-06 16:45:04;2020
13161;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;CHOROZINHO;VICENTE JARBACI BOTÃO FERNANDES;55;Vereador;PSD;Não Eleito;14078;3578;2026-01-06 16:45:04;2020
15156;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior completo;PENTECOSTE;JOSÉ DE ALMEIDA CAVALCANTE;43;Professor de Ensino Médio;PV;Não Eleito;24937;1389;2026-01-06 16:45:04;2020
15237;Branca;Divorciado(a);60 a 64 anos;Masculino;Ensino Médio completo;PORTEIRAS;FABIO PINHEIRO CARDOSO;14;Pecuarista;PTB;Eleito;10906;5647;2026-01-06 16:45:04;2020
15830;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;VIÇOSA DO CEARÁ;DIVALDO CARNEIRO SOARES;12;Engenheiro;PDT;Não Eleito;34793;15409;2026-01-06 16:45:04;2020
13773;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;CHAVAL;VERA LUCIA ARAUJO VERAS;15;Professor de Ensino Fundamental;MDB;Não Eleito;5216;45;2026-01-06 16:45:04;2020
13617;Parda;Divorciado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;CARIRÉ;ANTONIO RUFINO MARTINS;12;Empresário;PDT;Eleito;11683;8172;2026-01-06 16:45:04;2020
14176;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;IPU;DIEGO JOSÉ DE LIMA CARLOS;12;Empresário;PDT;Não Eleito;24059;8881;2026-01-06 16:45:04;2020
13099;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;ALCÂNTARAS;ANTONIO MARCOS XIMENES CARVALHO;55;Vereador;PSD;Não Eleito;7077;1826;2026-01-06 16:45:04;2020
15296;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;QUIXERAMOBIM;CIRILO ANTÔNIO PIMENTA LIMA;12;Servidor Público Estadual;PDT;Eleito;45829;23712;2026-01-06 16:45:04;2020
13145;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;ACARAPE;FRANCISCO EDILBERTO BESERRA BARROSO;12;Empresário;PDT;Eleito;9866;5789;2026-01-06 16:45:04;2020
13412;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BATURITÉ;RAIMUNDO IVO DOS SANTOS OLIVEIRA JUNIOR;40;Empresário;PSB;Não Eleito;20203;6251;2026-01-06 16:45:04;2020
14532;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;JOÃO RAMERES REGIS;50;Professor de Ensino Superior;PSOL;Não Eleito;34295;752;2026-01-06 16:45:04;2020
13935;Parda;Casado(a);55 a 59 anos;Feminino;Superior completo;GENERAL SAMPAIO;ELIENE LEITE ARAUJO BRASILEIRO;11;Advogado;PP;Não Eleito;6516;2723;2026-01-06 16:45:04;2020
13005;Branca;Casado(a);80 a 84 anos;Masculino;Ensino Fundamental incompleto;JIJOCA DE JERICOACOARA;CARLOS  ALBERTO GUILHERME CAVALCANTE;51;Fotógrafo e Assemelhados;PATRIOTA;Não Eleito;13786;26;2026-01-06 16:45:04;2020
13463;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CHORÓ;LUIS CARLOS FIRMINO DE SOUZA;13;Comerciante;PT;Não Eleito;9281;572;2026-01-06 16:45:04;2020
15938;Parda;Solteiro(a);65 a 69 anos;Feminino;Superior completo;ICAPUÍ;SILVANA FURTADO SATIRO;12;Odontólogo;PDT;Não Eleito;13647;1181;2026-01-06 16:45:04;2020
13595;Parda;Casado(a);55 a 59 anos;Feminino;Ensino Médio completo;CARIDADE;MARIA SIMONE FERNANDES TAVARES;12;Servidor Público Municipal;PDT;Eleito;13747;7219;2026-01-06 16:45:04;2020
13366;Branca;Casado(a);30 a 34 anos;Masculino;Superior incompleto;TARRAFAS;TERTULIANO CANDIDO MARTINS DE ARAUJO;12;Prefeito;PDT;Eleito;5918;3053;2026-01-06 16:45:04;2020
13714;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;CATARINA;THIAGO PAES DE ANDRADE RODRIGUES;15;Prefeito;MDB;Eleito;7316;3728;2026-01-06 16:45:04;2020
14478;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;JOSÉ ARNON CRUZ BEZERRA DE MENEZES;14;Prefeito;PTB;Não Eleito;129008;48079;2026-01-06 16:45:04;2020
13439;Branca;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BEBERIBE;CESAR COLAÇO NOGUERA;12;Policial Civil;PDT;Não Eleito;34922;1596;2026-01-06 16:45:04;2020
14753;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;MORADA NOVA;FRANCISCO LUCIANO BARROS DE LIMA;12;Empresário;PDT;Não Eleito;43002;1099;2026-01-06 16:45:04;2020
14613;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;MASSAPÊ;JOSÉ GERARDO SOARES FILHO;19;Advogado;PODE;Não Eleito;25109;291;2026-01-06 16:45:04;2020
14532;Branca;Casado(a);75 a 79 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;JOSÉ MARIA DE OLIVEIRA LUCENA;40;Advogado;PSB;Eleito;34295;18465;2026-01-06 16:45:04;2020
13692;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;CASCAVEL;TIAGO LUTIANI OLIVEIRA RIBEIRO;23;Prefeito;CIDADANIA;Eleito;44228;26071;2026-01-06 16:45:04;2020
14915;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;ORÓS;JOSÉ RUBENS LIMA VERDE;55;Outros;PSD;Eleito;13148;7070;2026-01-06 16:45:04;2020
14133;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;INDEPENDÊNCIA;JULIO CARVALHO DE BRITO;19;Comerciante;PODE;Não Eleito;16789;325;2026-01-06 16:45:04;2020
15814;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;VÁRZEA ALEGRE;FRANCISCO DO HORIZONTE;70;Membro das Forças Armadas;AVANTE;Não Eleito;22961;1131;2026-01-06 16:45:04;2020
15717;Branca;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;TRAIRI;CARLOS GUSTAVO MONTEIRO MOREIRA;11;Empresário;PP;Eleito;35014;18145;2026-01-06 16:45:04;2020
13757;Parda;Divorciado(a);35 a 39 anos;Masculino;Ensino Médio completo;CEDRO;JOÃO BATISTA DINIZ;12;Empresário;PDT;Eleito;15983;7719;2026-01-06 16:45:04;2020
13854;Branca;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;CRATO;JOSÉ ARTHUR XENOFONTE GOMES DE MATTOS;17;Empresário;PSL;Não Eleito;64626;9559;2026-01-06 16:45:04;2020
13293;Parda;Divorciado(a);35 a 39 anos;Masculino;Superior completo;ARNEIROZ;ANTONIO GUEDES CAVALCANTE JÚNIOR;51;Servidor Público Federal;PATRIOTA;Não Eleito;5820;43;2026-01-06 16:45:04;2020
13005;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;LEANDRO CESAR DE SOUSA;90;Empresário;PROS;Não Eleito;13786;3939;2026-01-06 16:45:04;2020
13307;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;OCARA;WASHINGTON LUIS BEZERRA DE MORAIS;55;Médico;PSD;Não Eleito;19737;399;2026-01-06 16:45:04;2020
14770;Branca;Casado(a);30 a 34 anos;Masculino;Lê e escreve;MORAÚJO;CARLOS ÁQUILA CUNHA DE QUEIROZ;12;Empresário;PDT;Eleito;6491;3534;2026-01-06 16:45:04;2020
15539;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;SÃO LUÍS DO CURU;ADAMASTOR PACHECO PINTO;23;Empresário;CIDADANIA;Não Eleito;9138;927;2026-01-06 16:45:04;2020
13404;Branca;Solteiro(a);60 a 64 anos;Masculino;Superior completo;BARROQUINHA;ADEMAR PINTO VERAS;14;Professor de Ensino Superior;PTB;Não Eleito;11152;5494;2026-01-06 16:45:04;2020
14150;Branca;Casado(a);50 a 54 anos;Masculino;Lê e escreve;IPAUMIRIM;WILSON ALVES DE FREITAS;55;Empresário;PSD;Eleito;7369;3580;2026-01-06 16:45:04;2020
15652;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;TAMBORIL;GILBERTO TORRES MARTINS;55;Advogado;PSD;Não Eleito;16856;511;2026-01-06 16:45:04;2020
98574;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;VARJOTA;FRANCISCO ELMO BEZERRA MONTE;12;Empresário;PDT;Eleito;13306;7068;2026-01-06 16:45:04;2020
15954;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;ITAREMA;LUCIANO FILHO DE SOUSA PAULA;50;Geógrafo;PSOL;Não Eleito;24073;374;2026-01-06 16:45:04;2020
13285;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;PINDORETAMA;GLAUDENÍZIO DA SILVA DIEB;90;Servidor Público Estadual;PROS;Não Eleito;14746;1007;2026-01-06 16:45:04;2020
13226;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;EUSÉBIO;ACILON GONÇALVES PINTO JUNIOR;22;Médico;PL;Eleito;35898;24158;2026-01-06 16:45:04;2020
14095;Branca;Casado(a);30 a 34 anos;Feminino;Superior completo;ICÓ;ANA LAÍS PEIXOTO CORREIA NUNES;12;Administrador;PDT;Eleito;36503;20139;2026-01-06 16:45:04;2020
13447;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;CATUNDA;RAVENNA FERNANDES GOMES MESQUITA LIMA;12;Advogado;PDT;Eleito;7131;3844;2026-01-06 16:45:04;2020
14494;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;JUCÁS;JOSE EDSONRIVA SOUZA CUNHA;12;Empresário;PDT;Eleito;15313;8553;2026-01-06 16:45:04;2020
15890;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental completo;CRUZ;ODAIR JOSE MENDES DE VASCONCELOS;13;Agricultor;PT;Não Eleito;15968;4701;2026-01-06 16:45:04;2020
13129;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;BARREIRA;JOSE BERNARDO DE ARAÚJO TORRES;12;Professor de Ensino Médio;PDT;Não Eleito;14517;557;2026-01-06 16:45:04;2020
15253;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;POTENGI;ANTONIA ALIZANDRA GOMES DOS SANTOS RODRIGUES;13;Prefeito;PT;Não Eleito;5870;2318;2026-01-06 16:45:04;2020
15679;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;TAUÁ;AMAURI CAVALCANTE FILHO;17;Comerciante;PSL;Não Eleito;34684;299;2026-01-06 16:45:04;2020
13021;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;MADALENA;MARIA SÔNIA DE OLIVEIRA COSTA;15;Prefeito;MDB;Eleito;6304;6304;2026-01-06 16:45:04;2020
15350;Branca;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;RERIUTABA;PEDRO HUMBERTO COELHO MARQUES;40;Empresário;PSB;Eleito;12422;6389;2026-01-06 16:45:04;2020
14478;Branca;Divorciado(a);35 a 39 anos;Masculino;Ensino Médio completo;JUAZEIRO DO NORTE;RONDINELLE PEREIRA DE FREITAS;45;Deputado;PSDB;Não Eleito;129008;25114;2026-01-06 16:45:04;2020
13374;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;BARBALHA;ARGEMIRO SAMPAIO NETO;45;Engenheiro;PSDB;Não Eleito;36940;17040;2026-01-06 16:45:04;2020
13919;Branca;Divorciado(a);45 a 49 anos;Masculino;Superior completo;FRECHEIRINHA;HELTON LUIS AGUIAR JUNIOR;12;Empresário;PDT;Eleito;10143;5339;2026-01-06 16:45:04;2020
13056;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;ACOPIARA;FRANCISCO VILMAR FELIX MARTINS;12;Médico;PDT;Não Eleito;31283;15419;2026-01-06 16:45:04;2020
13129;Amarela;Casado(a);45 a 49 anos;Feminino;Superior completo;BARREIRA;MARIA AUXILIADORA BEZERRA FECHINE;55;Médico;PSD;Eleito;14517;7604;2026-01-06 16:45:04;2020
13455;Preta;Casado(a);35 a 39 anos;Masculino;Superior completo;BELA CRUZ;FERNANDO NUNES DE VASCONCELOS;18;Servidor Público Federal;REDE;Não Eleito;15926;5444;2026-01-06 16:45:04;2020
14338;Parda;Divorciado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;ITATIRA;ANTONIO AIRTON MARTINS LOBO;43;Agricultor;PV;Não Eleito;14201;67;2026-01-06 16:45:04;2020
13358;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;BAIXIO;JOSEFA NUNES PINHEIRO;13;Professor de Ensino Superior;PT;Não Eleito;4076;1333;2026-01-06 16:45:04;2020
14753;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;MORADA NOVA;JOSE EDNER NOGUEIRA DA SILVA;55;Agricultor;PSD;Não Eleito;43002;1775;2026-01-06 16:45:04;2020
13080;Parda;Casado(a);50 a 54 anos;Masculino;Lê e escreve;TURURU;FRANCISCO GLEUDISTON DAMASCENO CHAVES;19;Comerciante;PODE;Não Eleito;11784;319;2026-01-06 16:45:04;2020
15733;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;UBAJARA;RENÊ DE ALMEIDA VASCONCELOS;12;Prefeito;PDT;Eleito;17999;10392;2026-01-06 16:45:04;2020
14834;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;MULUNGU;ROBERT VIANA LEITÃO;22;Empresário;PL;Eleito;6896;4365;2026-01-06 16:45:04;2020
15890;Parda;Casado(a);75 a 79 anos;Masculino;Ensino Fundamental completo;CRUZ;JOÃO MUNIZ SOBRINHO;45;Empresário;PSDB;Eleito;15968;10964;2026-01-06 16:45:04;2020
98558;Amarela;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental completo;UMIRIM;FRANCISCO JOSE SOUSA;12;Motorista de Veículos de Transporte Coletivo de Passageiros;PDT;Não Eleito;12129;5690;2026-01-06 16:45:04;2020
15717;Branca;Divorciado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;TRAIRI;HENRIQUE MAURO DE AZEVEDO PORTO;25;Motorista de Veículos de Transporte de Carga;DEM;Não Eleito;35014;4120;2026-01-06 16:45:04;2020
15270;Não Informado;Solteiro(a);35 a 39 anos;Masculino;Superior completo;QUIXADÁ;CÍCERO MAIA DE FREITAS;18;Estudante, Bolsista, Estagiário e Assemelhados;REDE;Não Eleito;45191;308;2026-01-06 16:45:04;2020
15989;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;DEPUTADO IRAPUAN PINHEIRO;FRANCISCO GILDECARLOS PINHEIRO;12;Servidor Público Federal;PDT;Eleito;6059;3187;2026-01-06 16:45:04;2020
15270;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;QUIXADÁ;SÉRGIO HENRIQUE DE LIMA ONOFRE;23;Advogado;CIDADANIA;Não Eleito;45191;1892;2026-01-06 16:45:04;2020
14850;Parda;Solteiro(a);55 a 59 anos;Feminino;Superior completo;NOVA OLINDA;MARIA DO SOCORRO ALVES DE MATOS;13;Professor de Ensino Fundamental;PT;Não Eleito;9420;3020;2026-01-06 16:45:04;2020
15717;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;TRAIRI;MARCOS HENRIQUE FERREIRA DO PRADO;40;Médico;PSB;Não Eleito;35014;12749;2026-01-06 16:45:04;2020
15199;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;PIQUET CARNEIRO;LUIZ AUGUSTO PINHEIRO;40;Vereador;PSB;Não Eleito;9371;4130;2026-01-06 16:45:04;2020
15393;Branca;Viúvo(a);50 a 54 anos;Masculino;Superior completo;SABOEIRO;JOSÉ GOTARDO DOS SANTOS MARTINS;55;Agrônomo;PSD;Não Eleito;9559;2608;2026-01-06 16:45:04;2020
15512;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior completo;SÃO JOÃO DO JAGUARIBE;RAIMUNDO CESAR MORAIS MAIA;55;Contador;PSD;Eleito;5582;3230;2026-01-06 16:45:04;2020
13854;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;CRATO;ALOISIO ANTONIO GOMES DE MATOS BRASIL;90;Médico;PROS;Não Eleito;64626;17213;2026-01-06 16:45:04;2020
13439;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;BEBERIBE;MICHELE CARIELLO DE SÁ QUEIROZ ROCHA;22;Advogado;PL;Eleito;34922;19697;2026-01-06 16:45:04;2020
14052;Branca;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;HIDROLÂNDIA;IRES MOURA OLIVEIRA;12;Prefeito;PDT;Eleito;11585;7259;2026-01-06 16:45:04;2020
15393;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;SABOEIRO;MARCONDES HERBSTER FERRAZ;12;Engenheiro;PDT;Eleito;9559;3461;2026-01-06 16:45:04;2020
15920;Parda;Solteiro(a);45 a 49 anos;Masculino;Superior completo;IBICUITINGA;FRANCISCO JOSÉ MAGALHÃES CARNEIRO;12;Prefeito;PDT;Eleito;10723;5908;2026-01-06 16:45:04;2020
15555;Parda;Casado(a);75 a 79 anos;Feminino;Superior completo;SENADOR POMPEU;TEREZINHA MATOS SA;22;Empresário;PL;Não Eleito;16120;407;2026-01-06 16:45:04;2020
13390;Branca;Separado(a) judicialmente;45 a 49 anos;Masculino;Superior completo;BARRO;HERICLES GEORGE FEITOSA ALBUQUERQUE;15;Médico;MDB;Não Eleito;12666;6212;2026-01-06 16:45:04;2020
