Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Votos válidos;Votos nominais;Data de carga
13994;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;GROAÍRAS;ADAIL ALBUQUERQUE MELO;13;Comerciante;PT;NORDESTE;Não Eleito;7149;3224;2026-01-19 14:01:28
13072;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;AIUABA;RAMILSON ARAUJO MORAES;55;Contador;PSD;NORDESTE;Eleito;8486;4888;2026-01-19 14:01:28
13110;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;ALTANEIRA;FRANCISCO DARIOMAR RODRIGUES SOARES;13;Produtor Agropecuário;PT;NORDESTE;Eleito;4703;2545;2026-01-19 14:01:28
14737;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;MONSENHOR TABOSA;FRANCISCO JEOVÁ SOUSA CAVALCANTE;12;Prefeito;PDT;NORDESTE;Eleito;11439;6279;2026-01-19 14:01:28
15156;Parda;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;PENTECOSTE;JOAO BOSCO PESSOA TABOSA;12;Empresário;PDT;NORDESTE;Eleito;26223;15873;2026-01-19 14:01:28
98558;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;UMIRIM;FELIPE CARLOS UCHOA SALES RIBEIRO;55;Pedagogo;PSD;NORDESTE;Eleito;12444;6382;2026-01-19 14:01:28
13315;Branca;Divorciado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;ASSARÉ;FRANCISCO EVANDERTO ALMEIDA;55;Comerciante;PSD;NORDESTE;Eleito;14228;8830;2026-01-19 14:01:28
14877;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;NOVA RUSSAS;RAFAEL HOLANDA PEDROSA;33;Médico;PMN;NORDESTE;Eleito;13861;7182;2026-01-19 14:01:28
13633;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CARIRIAÇU;JOSÉ EDMILSON LEITE BARBOSA;12;Comerciante;PDT;NORDESTE;Eleito;18477;9556;2026-01-19 14:01:28
14680;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental incompleto;MIRAÍMA;CRISTIANO TEIXEIRA DE SOUSA;55;Motorista Particular;PSD;NORDESTE;Não Eleito;9560;3962;2026-01-19 14:01:28
15776;Parda;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;URUBURETAMA;CARLOS EDUARDO DAVID FERREIRA;15;Empresário;PMDB;NORDESTE;Não Eleito;13807;1503;2026-01-19 14:01:28
13650;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;CARIÚS;LUIZ ALBERTO DE QUEIROZ LIMA;50;Aposentado (Exceto Servidor Público);PSOL;NORDESTE;Não Eleito;12020;40;2026-01-19 14:01:28
13005;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;LINDBERGH MARTINS;77;Outros;SD;NORDESTE;Eleito;11227;4084;2026-01-19 14:01:28
14060;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;IBARETAMA;FRANCISCO EDSON DE MORAES;15;Outros;PMDB;NORDESTE;Eleito;9950;6066;2026-01-19 14:01:28
13277;Parda;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;ARATUBA;JOSE IVAN SANTOS NETO;12;Prefeito;PDT;NORDESTE;Não Eleito;9139;3322;2026-01-19 14:01:28
15890;Parda;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;CRUZ;JOÃO MUNIZ SOBRINHO;45;Empresário;PSDB;NORDESTE;Eleito;16321;8777;2026-01-19 14:01:28
14095;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;ICÓ;JOSÉ JAIME BEZERRA RODRIGUES JÚNIOR;12;Prefeito;PDT;NORDESTE;Não Eleito;38990;18133;2026-01-19 14:01:28
15873;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;AMONTADA;VALDIR HERBSTER FILHO;12;Advogado;PDT;NORDESTE;Eleito;24854;15001;2026-01-19 14:01:28
14532;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;EDILSON SANTIAGO DE OLIVEIRA;40;Servidor Público Municipal;PSB;NORDESTE;Não Eleito;34671;25;2026-01-19 14:01:28
13897;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;12;Médico;PDT;NORDESTE;Eleito;1267298;678847;2026-01-19 14:01:28
15571;Branca;Casado(a);25 a 29 anos;Masculino;Ensino Médio completo;SENADOR SÁ;JOSE MARTINS BARROS JUNIOR;11;Empresário;PP;NORDESTE;Não Eleito;5341;2631;2026-01-19 14:01:28
15490;Branca;Casado(a);60 a 64 anos;Feminino;Superior completo;SÃO GONÇALO DO AMARANTE;LUCIA MARIA DE ALENCAR COSTA;17;Diretor de Empresas;PSL;NORDESTE;Não Eleito;34092;100;2026-01-19 14:01:28
14354;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;JAGUARETAMA;JAYME RENAN MACHADO COSTA;10;Empresário;PRB;NORDESTE;Não Eleito;12169;4509;2026-01-19 14:01:28
14338;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;ITATIRA;AFONSO MAGNO LOBO BOTELHO;15;Advogado;PMDB;NORDESTE;Não Eleito;14112;6510;2026-01-19 14:01:28
14290;Branca;Solteiro(a);30 a 34 anos;Feminino;Superior completo;ITAPIPOCA;ANA PAULA BRAGA VERAS;55;Terapeuta;PSD;NORDESTE;Não Eleito;71282;4242;2026-01-19 14:01:28
14893;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;NOVO ORIENTE;JESUINO RODRIGUES DE SAMPAIO NETO;55;Outros;PSD;NORDESTE;Não Eleito;16897;8366;2026-01-19 14:01:28
13285;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PINDORETAMA;VALDEMAR ARAÚJO DA SILVA FILHO;13;Professor de Ensino Médio;PT;NORDESTE;Eleito;14393;8068;2026-01-19 14:01:28
14176;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;IPU;CARLOS SERGIO RUFINO MOREIRA;65;Administrador;PC do B;NORDESTE;Eleito;23982;12785;2026-01-19 14:01:28
14958;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PACATUBA;BEZALIEL RIBEIRO DE FARIAS;14;Empresário;PTB;NORDESTE;Não Eleito;35534;841;2026-01-19 14:01:28
15970;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MILHÃ;OTACILIO JOSE PINHEIRO MACEDO;15;Prefeito;PMDB;NORDESTE;Não Eleito;9284;4362;2026-01-19 14:01:28
13595;Parda;Solteiro(a);50 a 54 anos;Feminino;Superior completo;CARIDADE;ANGELA MARIA BARROSO DA SILVA;15;Agricultor;PMDB;NORDESTE;Não Eleito;13173;6304;2026-01-19 14:01:28
14230;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;IRAUÇUBA;JOSÉ ELISNALDO MOTA PINTO;31;Prefeito;PHS;NORDESTE;Não Eleito;13801;6070;2026-01-19 14:01:28
15911;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;FORQUILHA;EDMUNDO RODRIGUES JUNIOR;12;Diretor de Empresas;PDT;NORDESTE;Não Eleito;14950;6806;2026-01-19 14:01:28
15695;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;TIANGUÁ;HAROLDO ARAGAO CORREIA;13;Comerciante;PT;NORDESTE;Não Eleito;41969;1208;2026-01-19 14:01:28
14230;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;IRAUÇUBA;MANOEL CLERDONIO AVILA;33;Aposentado (Exceto Servidor Público);PMN;NORDESTE;Não Eleito;13460;174;2026-01-19 14:01:28
15938;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;ICAPUÍ;FRANCISCO EURIVAN DE PAULA;13;Vereador;PT;NORDESTE;Não Eleito;13306;5176;2026-01-19 14:01:28
15415;Parda;Divorciado(a);40 a 44 anos;Masculino;Superior incompleto;SANTANA DO ACARAÚ;MANOEL ROSA FILHO;10;Jornalista e Redator;PRB;NORDESTE;Não Eleito;20714;1017;2026-01-19 14:01:28
13463;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CHORÓ;MARCONDES DE HOLANDA JUCÁ;51;Agente Administrativo;PEN;NORDESTE;Eleito;5238;5238;2026-01-19 14:01:28
13757;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;CEDRO;RODRIGO XAVIER DE ARAÚJO;22;Médico;PR;NORDESTE;Não Eleito;16780;8140;2026-01-19 14:01:28
13404;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;BARROQUINHA;JAIME VERAS SILVA FILHO;12;Comerciante;PDT;NORDESTE;Não Eleito;10522;5097;2026-01-19 14:01:28
13056;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;ACOPIARA;ANTONIO ALMEIDA NETO;15;Servidor Público Estadual;PMDB;NORDESTE;Eleito;31479;15715;2026-01-19 14:01:28
13676;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;CARNAUBAL;ANTONIO ADEMIR BARROSO MARTINS;15;Servidor Público Estadual;PMDB;NORDESTE;Eleito;9975;5077;2026-01-19 14:01:28
14370;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;JAGUARIBARA;FRANCISCO IVAN BESERRA;31;Servidor Público Municipal;PHS;NORDESTE;Não Eleito;3841;121;2026-01-19 14:01:28
15911;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;FORQUILHA;GERLASIO MARTINS DE LOIOLA;13;Prefeito;PT;NORDESTE;Eleito;14950;8144;2026-01-19 14:01:28
13439;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;BEBERIBE;MICHELE CARIELLO DE SA QUEIROZ ROCHA;11;Prefeito;PP;NORDESTE;Não Eleito;34806;16308;2026-01-19 14:01:28
13773;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;CHAVAL;RAIMUNDO ANGELO MAGALHÃES;11;Médico;PP;NORDESTE;Não Eleito;8648;2650;2026-01-19 14:01:28
15571;Parda;Solteiro(a);40 a 44 anos;Feminino;Ensino Médio completo;SENADOR SÁ;REGINA LUCIA VASCONCELOS CORDEIRO;55;Dona de Casa;PSD;NORDESTE;Eleito;5341;2710;2026-01-19 14:01:28
13447;Parda;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CATUNDA;ANTONIO PEREIRA LEITAO;11;Prefeito;PP;NORDESTE;Não Eleito;6805;3193;2026-01-19 14:01:28
15075;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;PARAMBU;MARCIO CLAUDI CARDOSO SANTOS;12;Sacerdote ou Membro de Ordem ou Seita Religiosa;PDT;NORDESTE;Não Eleito;20536;8191;2026-01-19 14:01:28
14974;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;PACOTI;FRANCISCO JOSE SAMPAIO LEITE;43;Empresário;PV;NORDESTE;Eleito;8354;4664;2026-01-19 14:01:28
15130;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PENAFORTE;FRANCISCO AGABIO SAMPAIO GONDIM;12;Vereador;PDT;NORDESTE;Eleito;6754;3512;2026-01-19 14:01:28
13714;Parda;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;CATARINA;MARSUEL ARAUJO PESSOA;55;Comerciante;PSD;NORDESTE;Não Eleito;7281;2886;2026-01-19 14:01:28
14214;Branca;Casado(a);35 a 39 anos;Masculino;Superior incompleto;IRACEMA;FRANCISCO NOGUEIRA QUEIROZ DE AQUINO;55;Empresário;PSD;NORDESTE;Não Eleito;8957;3431;2026-01-19 14:01:28
13064;Branca;Divorciado(a);60 a 64 anos;Masculino;Lê e escreve;GRAÇA;AUGUSTO BRITO;65;Agricultor;PC do B;NORDESTE;Eleito;9054;4626;2026-01-19 14:01:28
13218;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;ARACATI;CRISANTO SOUZA DAMASCENO;50;Servidor Público Estadual;PSOL;NORDESTE;Não Eleito;30987;987;2026-01-19 14:01:28
13234;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental completo;ARACOIABA;ANTONIO CLAUDIO PINHEIRO;45;Servidor Público Municipal;PSDB;NORDESTE;Eleito;20569;8238;2026-01-19 14:01:28
13730;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;35;Deputado;PMB;NORDESTE;Eleito;148905;80756;2026-01-19 14:01:28
14435;Branca;Casado(a);55 a 59 anos;Feminino;Superior completo;JARDIM;MARIA NEIDE FILGUEIRA PIANCÓ PINHEIRO;23;Professor de Ensino Médio;PPS;NORDESTE;Não Eleito;16133;228;2026-01-19 14:01:28
13374;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;BARBALHA;FERNANDO MATOS SANTANA;13;Administrador;PT;NORDESTE;Não Eleito;33518;16392;2026-01-19 14:01:28
13315;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;ASSARÉ;LUIS  SAMUEL FREIRE;13;Empresário;PT;NORDESTE;Não Eleito;14228;5291;2026-01-19 14:01:28
14133;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;INDEPENDÊNCIA;FRANCISCO PEDRO GONÇALVES DE SOUZA XIMENES;15;Médico;PMDB;NORDESTE;Não Eleito;9958;1954;2026-01-19 14:01:28
14656;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;MERUOCA;CARLOS JOSE MAGALHAES DO NASCIMENTO;77;Vereador;SD;NORDESTE;Não Eleito;9005;1983;2026-01-19 14:01:28
13005;Parda;Casado(a);55 a 59 anos;Masculino;Superior incompleto;JIJOCA DE JERICOACOARA;JOAO JAIME GOMES MARINHO DE ANDRADE;25;Empresário;DEM;NORDESTE;Não Eleito;11227;3769;2026-01-19 14:01:28
14230;Parda;Solteiro(a);40 a 44 anos;Feminino;Superior incompleto;IRAUÇUBA;ANA CLEIA BARROSO CAETANO;19;Vereador;PODE;NORDESTE;Não Eleito;13460;5392;2026-01-19 14:01:28
13811;Branca;Casado(a);75 a 79 anos;Masculino;Lê e escreve;COREAÚ;JOÃO MAGALHÃES DE CARVALHO;43;Aposentado (Exceto Servidor Público);PV;NORDESTE;Não Eleito;16032;52;2026-01-19 14:01:28
13064;Parda;Divorciado(a);50 a 54 anos;Feminino;Ensino Médio incompleto;GRAÇA;MARIA IRALDICE DE ALCANTARA;12;Prefeito;PDT;NORDESTE;Não Eleito;9054;4428;2026-01-19 14:01:28
14419;Branca;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental completo;JAGUARUANA;ROBERTO BARBOSA MOREIRA;19;Outros;PTN;NORDESTE;Eleito;23142;11995;2026-01-19 14:01:28
13552;Branca;Viúvo(a);55 a 59 anos;Feminino;Superior completo;CANINDÉ;MARIA DO ROZARIO ARAUJO PEDROSA XIMENES;15;Agente Administrativo;PMDB;NORDESTE;Eleito;37114;17575;2026-01-19 14:01:28
15750;Parda;Casado(a);50 a 54 anos;Feminino;Ensino Fundamental completo;UMARI;MIRINEIDE PINHEIRO MOURA;55;Empresário;PSD;NORDESTE;Eleito;4814;2739;2026-01-19 14:01:28
13277;Branca;Casado(a);60 a 64 anos;Feminino;Superior completo;ARATUBA;MARIA AUXILIADORA LIMA BATISTA;22;Servidor Público Federal;PR;NORDESTE;Eleito;9139;5583;2026-01-19 14:01:28
13293;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;ARNEIROZ;EDGAR DE CASTRO MONTEIRO;15;Empresário;PMDB;NORDESTE;Eleito;5655;3060;2026-01-19 14:01:28
15059;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;PARACURU;WEMBLEY GOMES COSTA;10;Servidor Público Municipal;PRB;NORDESTE;Não Eleito;24158;6798;2026-01-19 14:01:28
15610;Branca;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;SOLONÓPOLE;MARCOS DANIEL PINHEIRO;25;Vereador;DEM;NORDESTE;Não Eleito;11562;4934;2026-01-19 14:01:28
13056;Parda;Casado(a);25 a 29 anos;Masculino;Superior completo;ACOPIARA;ICARO FERREIRA DE MENDONÇA GASPAR;13;Advogado;PT;NORDESTE;Não Eleito;31479;278;2026-01-19 14:01:28
14192;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;IPUEIRAS;RAIMUNDO MELO SAMPAIO;12;Empresário;PDT;NORDESTE;Eleito;21450;10815;2026-01-19 14:01:28
14273;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;ITAPAJÉ;RAIMUNDO DIMAS ARAÚJO CRUZ;11;Servidor Público Federal;PP;NORDESTE;Eleito;28962;11730;2026-01-19 14:01:28
15598;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;SOBRAL;IVO FERREIRA GOMES;12;Advogado;PDT;NORDESTE;Eleito;112569;57908;2026-01-19 14:01:28
15130;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;PENAFORTE;RAFAEL FERREIRA ANGELO;15;Médico;PMDB;NORDESTE;Não Eleito;6754;3242;2026-01-19 14:01:28
13838;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;CRATEÚS;EDILSON ALVES MARTINS PINTO;50;Professor de Ensino Fundamental;PSOL;NORDESTE;Não Eleito;41621;449;2026-01-19 14:01:28
14672;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MILAGRES;LIELSON MACEDO LANDIM;12;Administrador;PDT;NORDESTE;Eleito;17714;9312;2026-01-19 14:01:28
13595;Branca;Solteiro(a);25 a 29 anos;Feminino;Superior completo;CARIDADE;MARIA AMANDA LOPES COSTA;12;Advogado;PDT;NORDESTE;Eleito;13173;6869;2026-01-19 14:01:28
14290;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;ITAPIPOCA;GERALDO GOMES DE AZEVEDO FILHO;12;Advogado;PDT;NORDESTE;Não Eleito;71282;5714;2026-01-19 14:01:28
14796;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;MORRINHOS;CARLOS ALBERTO ROCHA BRUNO;45;Administrador;PSDB;NORDESTE;Eleito;14883;7726;2026-01-19 14:01:28
13021;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MADALENA;ZARLUL KALIL FILHO;12;Militar Reformado;PDT;NORDESTE;Não Eleito;10980;2144;2026-01-19 14:01:28
14516;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;LAVRAS DA MANGABEIRA;JOÃO EUDES MACHADO DE LIMA;18;Motorista de Veículos de Transporte Coletivo de Passageiros;REDE;NORDESTE;Não Eleito;18532;156;2026-01-19 14:01:28
13978;Branca;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;GRANJEIRO;JOAO GREGORIO NETO;55;Comerciante;PSD;NORDESTE;Eleito;4501;2358;2026-01-19 14:01:28
15881;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;CROATÁ;ANTONIO RIBEIRO DE SOUSA;12;Vereador;PDT;NORDESTE;Eleito;10289;5256;2026-01-19 14:01:28
15997;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;PARAIPABA;CARLOS HENRIQUE DE AZEVEDO;12;Empresário;PDT;NORDESTE;Não Eleito;20064;7003;2026-01-19 14:01:28
14699;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MISSÃO VELHA;TARDINY PINHEIRO ROBERTO;13;Odontólogo;PT;NORDESTE;Não Eleito;21857;10166;2026-01-19 14:01:28
14958;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;PACATUBA;PAULINO IBIAPINA BARBOSA NETO;35;Comerciante;PMB;NORDESTE;Não Eleito;35534;9845;2026-01-19 14:01:28
14150;Parda;Divorciado(a);50 a 54 anos;Masculino;Superior completo;IPAUMIRIM;JOSÉ GERALDO DOS SANTOS;15;Odontólogo;PMDB;NORDESTE;Eleito;7727;4109;2026-01-19 14:01:28
13552;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;CANINDÉ;LUIZ PINTO COELHO;70;Professor de Ensino Médio;PT do B;NORDESTE;Não Eleito;37114;6810;2026-01-19 14:01:28
13455;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;BELA CRUZ;CARLOS ANTONIO VASCONCELOS CARVALHO;12;Prefeito;PDT;NORDESTE;Não Eleito;16182;7377;2026-01-19 14:01:28
15733;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;UBAJARA;ALEXANDRE TOMAZ DA ROCHA;25;Agricultor;DEM;NORDESTE;Não Eleito;18854;2843;2026-01-19 14:01:28
13552;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;CANINDÉ;PEDRO MIRIALDO MARQUES UCHOA;45;Servidor Público Municipal;PSDB;NORDESTE;Não Eleito;37114;3409;2026-01-19 14:01:28
14532;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;JOSÉ MARIA DE OLIVEIRA LUCENA;15;Servidor Público Federal;PMDB;NORDESTE;Eleito;34671;24938;2026-01-19 14:01:28
14494;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;JUCÁS;LILIAN DE SOUSA HOLANDA FACUNDO;22;Empresário;PR;NORDESTE;Não Eleito;15873;7126;2026-01-19 14:01:28
14435;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;JARDIM;ODAILTON CARLOS ANGELIM ALENCAR;12;Administrador;PDT;NORDESTE;Não Eleito;16133;5517;2026-01-19 14:01:28
14974;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;PACOTI;MARCOS VENICIOS NORJOSA GONZAGA;13;Servidor Público Municipal;PT;NORDESTE;Não Eleito;8354;3690;2026-01-19 14:01:28
15989;Parda;Solteiro(a);45 a 49 anos;Masculino;Superior completo;DEPUTADO IRAPUAN PINHEIRO;LUIZ CLAUDENILTON PINHEIRO;45;Administrador;PSDB;NORDESTE;Eleito;5584;4035;2026-01-19 14:01:28
13234;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;ARACOIABA;WELLINGTON SILVA DE OLIVEIRA;22;Administrador;PL;NORDESTE;Não Eleito;19096;8731;2026-01-19 14:01:28
15814;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;VÁRZEA ALEGRE;JOSÉ HELDER MÁXIMO DE CARVALHO;15;Empresário;PMDB;NORDESTE;Eleito;23460;13520;2026-01-19 14:01:28
13145;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;ACARAPE;FRANCISCO EDILBERTO BESERRA BARROSO;22;Empresário;PR;NORDESTE;Não Eleito;10297;4786;2026-01-19 14:01:28
14273;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;ITAPAJÉ;EDGAR MARTINS FARIAS FILHO;43;Engenheiro;PV;NORDESTE;Não Eleito;28962;1585;2026-01-19 14:01:28
14257;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;ITAIÇABA;JOSÉ ERENARCO DA SILVA;15;Advogado;PMDB;NORDESTE;Eleito;5996;3090;2026-01-19 14:01:28
13188;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;HORIZONTE;JOSE ROCHA NETO;14;Empresário;PTB;NORDESTE;Não Eleito;42189;10993;2026-01-19 14:01:28
13730;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;35;Deputado;PMB;NORDESTE;Segundo turno;152420;73316;2026-01-19 14:01:28
14990;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;PACUJÁ;ALEX HENRIQUE ALVES DE MELO;12;Contador;PDT;NORDESTE;Eleito;4896;2583;2026-01-19 14:01:28
13374;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BARBALHA;ARGEMIRO SAMPAIO NETO;45;Engenheiro;PSDB;NORDESTE;Eleito;33518;16570;2026-01-19 14:01:28
13650;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;CARIÚS;JOSE FERNANDES FERREIRA;45;Comerciante;PSDB;NORDESTE;Eleito;12020;5811;2026-01-19 14:01:28
13196;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;AQUIRAZ;JOAQUIM HELANO PAIVA;50;Servidor Público Municipal;PSOL;NORDESTE;Não Eleito;43376;2150;2026-01-19 14:01:28
13692;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;CASCAVEL;FRANCISCA IVONETE MATEUS PEREIRA;12;Prefeito;PDT;NORDESTE;Eleito;38230;20144;2026-01-19 14:01:28
15610;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;SOLONÓPOLE;MARCOS PAULO JOSINO SILVA;13;Servidor Público Municipal;PT;NORDESTE;Não Eleito;11562;340;2026-01-19 14:01:28
15016;Parda;Casado(a);55 a 59 anos;Masculino;Superior incompleto;PALHANO;JOÃO BATISTA DE SANTIAGO;55;Professor de Ensino Médio;PSD;NORDESTE;Não Eleito;7483;3022;2026-01-19 14:01:28
13617;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;CARIRÉ;ELMO ROBERTO BELCHIOR AGUIAR;12;Engenheiro;PDT;NORDESTE;Eleito;11788;9042;2026-01-19 14:01:28
13773;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;CHAVAL;SEBASTIÃO SOTERO VERAS;12;Vereador;PDT;NORDESTE;Eleito;8648;5998;2026-01-19 14:01:28
15270;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;QUIXADÁ;JOSÉ ILÁRIO GONÇALVES MARQUES;13;Advogado;PT;NORDESTE;Eleito;44728;25469;2026-01-19 14:01:28
13366;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;TARRAFAS;CLAUDIO ALVES PALÁCIO;55;Empresário;PSD;NORDESTE;Não Eleito;5929;2747;2026-01-19 14:01:28
14036;Parda;Solteiro(a);35 a 39 anos;Feminino;Superior completo;GUARAMIRANGA;LADY DIANA ARRUDA MOTA;11;Enfermeiro;PP;NORDESTE;Não Eleito;4801;307;2026-01-19 14:01:28
15253;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;POTENGI;ANTONIA ALIZANDRA GOMES DOS SANTOS;13;Enfermeiro;PT;NORDESTE;Eleito;5120;3369;2026-01-19 14:01:28
13420;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;ARARENDÁ;ARISTEU ALVES EDUARDO;13;Prefeito;PT;NORDESTE;Eleito;6821;4091;2026-01-19 14:01:28
15830;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;VIÇOSA DO CEARÁ;JOSE FIRMINO DE ARRUDA;15;Comerciante;PMDB;NORDESTE;Eleito;34178;19116;2026-01-19 14:01:28
13080;Branca;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;TURURU;MARIA DE FÁTIMA GALDINO ALBUQUERQUE;12;Empresário;PDT;NORDESTE;Eleito;11534;5203;2026-01-19 14:01:28
13021;Parda;Casado(a);40 a 44 anos;Feminino;Superior completo;MADALENA;MARIA SONIA DE OLIVEIRA COSTA;15;Vereador;PMDB;NORDESTE;Eleito;10980;7640;2026-01-19 14:01:28
14532;Branca;Casado(a);60 a 64 anos;Masculino;Superior incompleto;LIMOEIRO DO NORTE;PEDRO JULIAO BANDEIRA REGIS;11;Empresário;PP;NORDESTE;Não Eleito;34671;1029;2026-01-19 14:01:28
