Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Votos válidos;Votos nominais;Data de carga
14370;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;JAGUARIBARA;EDVALDO ALMEIDA SILVEIRA;55;Empresário;PSD;NORDESTE;Não Eleito;4140;0;2021-07-26 16:58:35
15253;#NE#;Casado(a);75 a 79 anos;Masculino;Lê e escreve;POTENGI;BERNADETO RODRIGUES MENDES;14;Agricultor;PTB;NORDESTE;Não Eleito;5955;2755;2021-07-26 16:58:35
15679;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;TAUÁ;JOSEVALDO ALVES DO NASCIMENTO;45;Comerciante;PSDB;NORDESTE;Não Eleito;32630;1699;2021-07-26 16:58:35
13170;#NE#;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;APUIARÉS;MARCELO PINHO MELO;15;Comerciante;PMDB;NORDESTE;Não Eleito;10073;4443;2021-07-26 16:58:35
14435;#NE#;Casado(a);45 a 49 anos;Feminino;Superior incompleto;JARDIM;ANALEDA NEVES SAMPAIO;15;Estudante, Bolsista, Estagiário e Assemelhados;PMDB;NORDESTE;Eleito;16487;8541;2021-07-26 16:58:35
15350;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;RERIUTABA;GALENO TAUMATURGO LOPES;40;Médico;PSB;NORDESTE;Eleito;11595;6102;2021-07-26 16:58:35
14516;#NE#;Solteiro(a);35 a 39 anos;Masculino;Superior completo;LAVRAS DA MANGABEIRA;ILDSSER ALENCAR LOPES;15;Médico;PMDB;NORDESTE;Não Eleito;17505;7638;2021-07-26 16:58:35
13005;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;FRANCISCO TEIXEIRA BRANDÃO;50;Trabalhador Rural;PSOL;NORDESTE;Não Eleito;5699;394;2021-07-26 16:58:35
14419;#NE#;Divorciado(a);30 a 34 anos;Feminino;Superior completo;JAGUARUANA;ANA TERESA BARBOSA DE CARVALHO;13;Administrador;PT;NORDESTE;Eleito;22534;11823;2021-07-26 16:58:35
13730;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;17;Empresário;PSL;NORDESTE;Não Eleito;78471;10266;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;FORTALEZA;ANDRÉ RAMOS SILVA;54;Sociólogo;PPL;NORDESTE;Não Eleito;113142;139;2021-07-26 16:58:35
14532;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;PAULO CARLOS SILVA DUARTE;25;Servidor Público Civil Aposentado;DEM;NORDESTE;Eleito;35173;15936;2021-07-26 16:58:35
13439;#NE#;Casado(a);45 a 49 anos;Feminino;Superior completo;BEBERIBE;MICHELE CARIELLO DE SÁ;15;Empresário;PP;NORDESTE;Eleito;32755;16185;2021-07-26 16:58:35
13633;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio incompleto;CARIRIAÇU;JOSE SILVA GOMES;43;Comerciante;PV;NORDESTE;Não Eleito;17247;31;2021-07-26 16:58:35
15814;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;VÁRZEA ALEGRE;ANTONIO BEZERRA LIMA;36;Comerciante;PTC;NORDESTE;Não Eleito;24095;231;2021-07-26 16:58:35
13366;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;TARRAFAS;JOSÉ ALCANTARA DE ARAUJO NETO;13;Comerciante;PT;NORDESTE;Não Eleito;5691;2827;2021-07-26 16:58:35
13242;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;GUAIÚBA;KAIO VIRGINIO GURGEL NOGUEIRA;40;Administrador;PSB;NORDESTE;Eleito;14911;7521;2021-07-26 16:58:35
14591;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;MARTINÓPOLE;FRANCISCO JOSE LOPES;55;Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;PSD;NORDESTE;Não Eleito;7228;3463;2021-07-26 16:58:35
15059;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;PARACURU;FRANCISCO SAVIO DE OLIVEIRA MORAIS;15;Médico;PMDB;NORDESTE;Não Eleito;21572;165;2021-07-26 16:58:35
13196;#NE#;Casado(a);65 a 69 anos;Masculino;Superior completo;AQUIRAZ;ANTONIO FERNANDO FREITAS GUIMARÃES;40;Empresário;PSB;NORDESTE;Eleito;22128;16261;2021-07-26 16:58:35
14060;#NE#;Casado(a);50 a 54 anos;Feminino;Superior completo;IBARETAMA;ELIRIA MARIA FREITAS DE QUEIROZ;55;Vereador;PSD;NORDESTE;Eleito;9599;4590;2021-07-26 16:58:35
13897;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;MARCOS CESAR CALS DE OLIVEIRA;45;Sociólogo;PSDB;NORDESTE;Não Eleito;86072;1949;2021-07-26 16:58:35
13897;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;MARCOS CESAR CALS DE OLIVEIRA;45;Sociólogo;PSDB;NORDESTE;Não Eleito;113142;2453;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;FORTALEZA;INÁCIO FRANCISCO DE ASSIS NUNES ARRUDA;65;Senador;PC do B;NORDESTE;Não Eleito;96260;1191;2021-07-26 16:58:35
14931;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;PACAJUS;MARCOS ROBERTO BRITO PAIXÃO;13;Comerciante;PT;NORDESTE;Eleito;26707;17944;2021-07-26 16:58:35
13650;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio incompleto;CARIÚS;JOÃO GILVAN DE OLIVEIRA;54;Empresário;PPL;NORDESTE;Eleito;11918;6737;2021-07-26 16:58:35
13676;#NE#;Casado(a);50 a 54 anos;Masculino;Superior incompleto;CARNAUBAL;RAIMUNDO NONATO CHAVES DE ARAUJO;55;Prefeito;PSD;NORDESTE;Eleito;8622;5892;2021-07-26 16:58:35
15695;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;TIANGUÁ;JEAN NUNES AZEVEDO;40;Empresário;PSB;NORDESTE;Eleito;37729;20650;2021-07-26 16:58:35
13323;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;TEJUÇUOCA;FRANCISCO VALMAR MOTA BERNARDO;12;Vereador;PDT;NORDESTE;Eleito;6033;6033;2021-07-26 16:58:35
13072;#NE#;Casado(a);35 a 39 anos;Masculino;Ensino Fundamental incompleto;AIUABA;JOSE AIRTON DE ARAUJO;40;Comerciante;PSB;NORDESTE;Eleito;8286;5201;2021-07-26 16:58:35
13994;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;GROAÍRAS;JOSE ARTUR RIBEIRO GUIMARÃES NETO;55;Engenheiro;PSD;NORDESTE;Não Eleito;6992;2983;2021-07-26 16:58:35
13897;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;FRANCISCO DAS CHAGAS GONZAGA;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;102307;608;2021-07-26 16:58:35
15377;#NE#;Casado(a);60 a 64 anos;Masculino;Superior completo;RUSSAS;RAIMUNDO WEBER DE ARAUJO;10;Engenheiro;PRB;NORDESTE;Eleito;41775;21082;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;FORTALEZA;ANDRÉ RAMOS SILVA;54;Sociólogo;PPL;NORDESTE;Não Eleito;102307;133;2021-07-26 16:58:35
14559;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;MARANGUAPE;GEORGE LOPES VALENTIM;65;Prefeito;PC do B;NORDESTE;Não Eleito;58224;28742;2021-07-26 16:58:35
15997;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;PARAIPABA;CARLOS HENRIQUE DE AZEVEDO;40;Empresário;PSB;NORDESTE;Eleito;18208;9835;2021-07-26 16:58:35
15679;#NE#;Casado(a);45 a 49 anos;Feminino;Superior completo;TAUÁ;PATRICIA PEQUENO COSTA GOMES DE AGUIAR;15;Servidor Público Estadual;PMDB;NORDESTE;Eleito;32630;19833;2021-07-26 16:58:35
15059;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;PARACURU;FRANCISCO SIDNEY ANDRADE GOMES;65;Comerciante;PC do B;NORDESTE;Eleito;21572;12571;2021-07-26 16:58:35
14915;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior incompleto;ORÓS;SIMÃO PEDRO ALVES PEQUENO;40;Empresário;PSB;NORDESTE;Eleito;13658;7637;2021-07-26 16:58:35
15113;#NE#;Casado(a);35 a 39 anos;Feminino;Superior completo;PEDRA BRANCA;DANIELA LUCIA CAVALCANTE MACHADO;40;Psicólogo;PSB;NORDESTE;Não Eleito;24211;11211;2021-07-26 16:58:35
13854;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;CRATO;FRANCISCO MARCOS BEZERRA DA CUNHA;13;Médico;PT;NORDESTE;Não Eleito;65621;7315;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ELMANO DE FREITAS DA COSTA;13;Advogado;PT;NORDESTE;Não Eleito;127714;63488;2021-07-26 16:58:35
13897;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;FRANCISCO DAS CHAGAS GONZAGA;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;105387;220;2021-07-26 16:58:35
13242;#NE#;Separado(a) judicialmente;65 a 69 anos;Masculino;Ensino Médio completo;GUAIÚBA;MURILO BRASIL VIEIRA;22;Industrial;PR;NORDESTE;Não Eleito;14911;429;2021-07-26 16:58:35
14311;#NE#;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;ITAPIÚNA;ATILA MARTINS DE MEDEIROS;40;Servidor Público Municipal;PSB;NORDESTE;Não Eleito;12917;4883;2021-07-26 16:58:35
13439;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;BEBERIBE;MELQUIADES RIBEIRO CARNEIRO;13;Servidor Público Federal;PT;NORDESTE;Não Eleito;32755;2048;2021-07-26 16:58:35
15555;#NE#;Casado(a);35 a 39 anos;Masculino;Ensino Fundamental completo;SENADOR POMPEU;MAX JEFFERSON ASSUNÇÃO DA SILVA;40;Comerciante;PSB;NORDESTE;Não Eleito;16605;918;2021-07-26 16:58:35
14451;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;JATI;FRANCISCO LUCIANO BESERRA;10;Bancário e Economiário;PRB;NORDESTE;Não Eleito;5211;1418;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Eleito;87332;44093;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;HEITOR CORREIA FERRER;12;Médico;PDT;NORDESTE;Não Eleito;86072;19753;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;MORONI BING TORGAN;25;Sacerdote ou Membro de Ordem ou Seita Religiosa;DEM;NORDESTE;Não Eleito;100874;12558;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Segundo turno;96260;27703;2021-07-26 16:58:35
13412;#NE#;Casado(a);50 a 54 anos;Feminino;Ensino Médio completo;BATURITÉ;SILVANA FURTADO DE FIGUEREDO VASCONCELOS;55;Prefeito;PSD;NORDESTE;Não Eleito;21367;6898;2021-07-26 16:58:35
13030;#NE#;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;ACARAÚ;PEDRO FONTELES DOS SANTOS;13;Prefeito;PT;NORDESTE;Não Eleito;31995;15878;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Segundo turno;102307;25061;2021-07-26 16:58:35
14630;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;MAURITI;FRANCISCO EVANILDO SIMÃO DA SILVA;13;Historiador;PT;NORDESTE;Eleito;25333;14920;2021-07-26 16:58:35
15237;#NE#;Casado(a);60 a 64 anos;Masculino;Superior completo;PORTEIRAS;MANOEL NOVAIS MIRANDA;40;Prefeito;PSB;NORDESTE;Eleito;9915;5650;2021-07-26 16:58:35
13811;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;COREAÚ;CARLOS RONER FELIX ALBUQUERQUE;45;Prefeito;PSDB;NORDESTE;Não Eleito;14457;7074;2021-07-26 16:58:35
14397;#NE#;Solteiro(a);50 a 54 anos;Feminino;Superior completo;JAGUARIBE;ISAURA PAES DIOGENES NOGUEIRA;10;Servidor Público Estadual;PRB;NORDESTE;Não Eleito;21689;5630;2021-07-26 16:58:35
14214;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;IRACEMA;JOSE JUAREZ DIOGENES TAVARES;13;Bancário e Economiário;PT;NORDESTE;Eleito;8886;4940;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Eleito;88082;43950;2021-07-26 16:58:35
13935;#NE#;Casado(a);35 a 39 anos;Feminino;Ensino Médio completo;GENERAL SAMPAIO;MARIA EDIENE MONTEIRO DO NASCIMENTO;10;Servidor Público Municipal;PRB;NORDESTE;Eleito;2801;2801;2021-07-26 16:58:35
14710;#NE#;Casado(a);60 a 64 anos;Masculino;Superior completo;MOMBAÇA;NELSON BENEVIDES TEIXEIRA;40;Médico;PSB;NORDESTE;Não Eleito;13821;0;2021-07-26 16:58:35
13056;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;ACOPIARA;FRANCISCO VILMAR FÉLIX MARTINS;40;Médico;PSB;NORDESTE;Eleito;29711;16071;2021-07-26 16:58:35
13978;#NE#;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;GRANJEIRO;JOSE RODRIGUES DOS REIS;45;Servidor Público Municipal;PSDB;NORDESTE;Não Eleito;4117;1805;2021-07-26 16:58:35
13447;#NE#;Casado(a);45 a 49 anos;Feminino;Ensino Fundamental completo;CATUNDA;SILVANIA PERES LIMA BUCK;40;Outros;PSB;NORDESTE;Não Eleito;6365;2964;2021-07-26 16:58:35
15571;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;SENADOR SÁ;PAULO VITOR BARBALHO DE SOUSA;40;Contador;PSB;NORDESTE;Não Eleito;4771;2163;2021-07-26 16:58:35
13897;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;MARCOS CESAR CALS DE OLIVEIRA;45;Sociólogo;PSDB;NORDESTE;Não Eleito;81850;1854;2021-07-26 16:58:35
13897;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;FORTALEZA;ANTONIO VALDECI CUNHA;28;Professor de Ensino Superior;PRTB;NORDESTE;Não Eleito;105387;0;2021-07-26 16:58:35
13730;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;CAUCAIA;WASHINGTON LUIZ DE OLIVEIRA GOIS;10;Médico;PRB;NORDESTE;Eleito;78471;38844;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ELMANO DE FREITAS DA COSTA;13;Advogado;PT;NORDESTE;Segundo turno;81850;17781;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Segundo turno;91241;19039;2021-07-26 16:58:35
13897;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;FRANCISCO DAS CHAGAS GONZAGA;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;90029;182;2021-07-26 16:58:35
15571;#NE#;Solteiro(a);21 a 24 anos;Masculino;Ensino Médio completo;SENADOR SÁ;JOSÉ CLEUTON BEZERRA EUSTÁCIO;14;Pedagogo;PTB;NORDESTE;Não Eleito;4771;26;2021-07-26 16:58:35
13897;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;MARCOS CESAR CALS DE OLIVEIRA;45;Sociólogo;PSDB;NORDESTE;Não Eleito;96260;2270;2021-07-26 16:58:35
15610;#NE#;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;SOLONÓPOLE;MARCOS PAULO JOSINO SILVA;65;Vereador;PC do B;NORDESTE;Não Eleito;11383;753;2021-07-26 16:58:35
15539;#NE#;Casado(a);75 a 79 anos;Masculino;Superior completo;SÃO LUÍS DO CURU;JOSE RUBENS HERCULANO;31;Comerciante;PHS;NORDESTE;Não Eleito;9717;88;2021-07-26 16:58:35
15814;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;VÁRZEA ALEGRE;FRANCISCO VANDERLEI DE SOUSA FREIRE;55;Empresário;PSD;NORDESTE;Eleito;24095;13519;2021-07-26 16:58:35
13382;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;BANABUIÚ;FRANCISCO HERMES NOBRE;40;Agrônomo;PSB;NORDESTE;Não Eleito;11135;5540;2021-07-26 16:58:35
14150;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;IPAUMIRIM;WILSON ALVES DE FREITAS;55;Empresário;PSD;NORDESTE;Eleito;7482;4069;2021-07-26 16:58:35
13366;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;TARRAFAS;CLAUDIO ALVES PALÁCIO;55;Empresário;PSD;NORDESTE;Não Eleito;5452;2225;2021-07-26 16:58:35
15512;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;SÃO JOÃO DO JAGUARIBE;ANTONIO CARLOS PESSOA CHAVES;13;Médico;PT;NORDESTE;Não Eleito;6131;2302;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ELMANO DE FREITAS DA COSTA;13;Advogado;PT;NORDESTE;Segundo turno;105387;26379;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Segundo turno;105387;27146;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Segundo turno;72413;19032;2021-07-26 16:58:35
13323;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;TEJUÇUOCA;JOÃO DA SILVA MOTA FILHO;14;Pecuarista;PTB;NORDESTE;Não Eleito;6033;0;2021-07-26 16:58:35
13854;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;CRATO;CICERO LUIZ BEZERRA FRANCA;43;Advogado;PV;NORDESTE;Não Eleito;65621;14635;2021-07-26 16:58:35
14699;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;MISSÃO VELHA;TARDINY PINHEIRO ROBERTO;13;Odontólogo;PT;NORDESTE;Eleito;21583;10965;2021-07-26 16:58:35
15970;#NE#;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;MILHÃ;JOSÉ DARLAN DANTAS PINHEIRO;20;Técnico em Agronomia e Agrimensura;PSC;NORDESTE;Não Eleito;9119;4285;2021-07-26 16:58:35
14079;#NE#;Casado(a);55 a 59 anos;Feminino;Superior completo;IBIAPINA;MARTA ÂNGELA SOBREIRA VANDERLEI;15;Enfermeiro;PMDB;NORDESTE;Eleito;12620;4574;2021-07-26 16:58:35
13897;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;FRANCISCO DAS CHAGAS GONZAGA;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;81850;120;2021-07-26 16:58:35
14974;#NE#;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;PACOTI;FRANCISCO CARLOS BEZERRA UCHOA;11;Vereador;PP;NORDESTE;Não Eleito;8338;1958;2021-07-26 16:58:35
13480;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;ITAITINGA;ABEL CERCELINO RANGEL JUNIOR;54;Servidor Público Estadual;PPL;NORDESTE;Eleito;20656;9672;2021-07-26 16:58:35
13072;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;AIUABA;FRANCISCO CLISANTO BRAGA DE ANDRADE;13;Comerciante;PT;NORDESTE;Não Eleito;8286;3085;2021-07-26 16:58:35
13234;#NE#;Solteiro(a);60 a 64 anos;Masculino;Superior completo;ARACOIABA;SERGIO SILVESTRE DE OLIVEIRA;40;Servidor Público Federal;PSB;NORDESTE;Não Eleito;10292;2440;2021-07-26 16:58:35
13757;#NE#;Casado(a);80 a 84 anos;Masculino;Superior completo;CEDRO;JOÃO VIANA DE ARAÚJO;11;Aposentado (Exceto Servidor Público);PP;NORDESTE;Não Eleito;16116;7831;2021-07-26 16:58:35
14796;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;MORRINHOS;CARLOS ALBERTO ROCHA BRUNO;40;Comerciante;PSB;NORDESTE;Não Eleito;13022;6432;2021-07-26 16:58:35
15776;#NE#;Casado(a);65 a 69 anos;Masculino;Superior completo;URUBURETAMA;ARTUR WAGNER VASCONCELOS NERY;40;Servidor Público Estadual;PSB;NORDESTE;Não Eleito;14060;6593;2021-07-26 16:58:35
15750;#NE#;Casado(a);45 a 49 anos;Feminino;Ensino Fundamental incompleto;UMARI;MIRINEIDE PINHEIRO MOURA;22;Empresário;PR;NORDESTE;Eleito;5093;2738;2021-07-26 16:58:35
13218;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;ARACATI;FRANCISCO IVAN SILVÉRIO DA COSTA;12;Contador;PDT;NORDESTE;Eleito;42011;26224;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Eleito;89175;42077;2021-07-26 16:58:35
14850;#NE#;Solteiro(a);40 a 44 anos;Masculino;Ensino Fundamental completo;NOVA OLINDA;FRANCISCO RONALDO SAMPAIO;55;Comerciante;PSD;NORDESTE;Eleito;9605;4978;2021-07-26 16:58:35
13013;#NE#;Divorciado(a);70 a 74 anos;Masculino;Ensino Fundamental completo;ABAIARA;AFONSO TAVARES LEITE;65;Administrador;PC do B;NORDESTE;Não Eleito;5048;2330;2021-07-26 16:58:35
13331;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;AURORA;JOSÉ ADAILTON MACEDO;15;Prefeito;PMDB;NORDESTE;Eleito;8464;8464;2021-07-26 16:58:35
14656;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;MERUOCA;GEORGE LUIZ BERNARDO MARTINS;31;Técnico em Edificações;PHS;NORDESTE;Não Eleito;7420;2668;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;FORTALEZA;INÁCIO FRANCISCO DE ASSIS NUNES ARRUDA;65;Senador;PC do B;NORDESTE;Não Eleito;92735;1857;2021-07-26 16:58:35
13099;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;ALCÂNTARAS;JOAO LIRA XIMENES;55;Empresário;PSD;NORDESTE;Não Eleito;7065;3172;2021-07-26 16:58:35
15210;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;PORANGA;CARLISSON EMERSON ARAÚJO DA ASSUNÇÃO;45;Fisioterapeuta e Terapeuta Ocupacional;PSDB;NORDESTE;Eleito;6924;3947;2021-07-26 16:58:35
15598;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;SOBRAL;FRANCISCO OSVALDO AGUIAR;50;Professor de Ensino Superior;PSOL;NORDESTE;Não Eleito;42496;341;2021-07-26 16:58:35
98531;#NE#;Separado(a) judicialmente;65 a 69 anos;Masculino;Ensino Médio completo;QUIXELÔ;JOSE ELPIDIO CAVALCANTE;22;Farmacêutico;PR;NORDESTE;Não Eleito;5732;0;2021-07-26 16:58:35
13412;#NE#;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;BATURITÉ;MANOEL SILVA VIEIRA;28;Empresário;PRTB;NORDESTE;Não Eleito;21367;761;2021-07-26 16:58:35
13145;#NE#;Casado(a);25 a 29 anos;Masculino;Superior completo;ACARAPE;FRANKLIN VERISSIMO OLIVEIRA;40;Médico;PSB;NORDESTE;Eleito;9141;5917;2021-07-26 16:58:35
15938;#NE#;Casado(a);45 a 49 anos;Masculino;Superior incompleto;ICAPUÍ;JERONIMO FELIPE REIS DE SOUZA;13;Prefeito;PT;NORDESTE;Eleito;13146;7896;2021-07-26 16:58:35
13315;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;ASSARÉ;CICERO RODRIGUES PAIVA;55;Veterinário;PSD;NORDESTE;Não Eleito;13746;6777;2021-07-26 16:58:35
15610;#NE#;Solteiro(a);45 a 49 anos;Feminino;Superior completo;SOLONÓPOLE;TEREZA CRISTINA PINHEIRO;12;Pedagogo;PDT;NORDESTE;Não Eleito;11383;292;2021-07-26 16:58:35
14893;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;NOVO ORIENTE;GODOFREDO DE LIMA VIEIRA;55;Agente Administrativo;PSD;NORDESTE;Eleito;15158;7795;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;RENATO ROSENO DE OLIVEIRA;50;Advogado;PSOL;NORDESTE;Não Eleito;90029;11366;2021-07-26 16:58:35
14672;#NE#;Solteiro(a);60 a 64 anos;Masculino;Superior completo;MILAGRES;HELLOSMAN SAMPAIO DE LACERDA;15;Médico;PMDB;NORDESTE;Eleito;16794;8808;2021-07-26 16:58:35
13080;#NE#;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;TURURU;RAIMUNDO NONATO BARROSO BONFIM;45;Prefeito;PSDB;NORDESTE;Eleito;11013;5648;2021-07-26 16:58:35
13234;#NE#;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;ARACOIABA;ANTONIO CLAUDIO PINHEIRO;45;Vereador;PSDB;NORDESTE;Eleito;10292;7852;2021-07-26 16:58:35
13242;#NE#;Casado(a);45 a 49 anos;Feminino;Superior incompleto;GUAIÚBA;DANIELLA MACHADO VENTURA FRADIQUE ACCIOLY;55;Empresário;PSD;NORDESTE;Não Eleito;14911;6961;2021-07-26 16:58:35
14680;#NE#;Casado(a);55 a 59 anos;Feminino;Superior completo;MIRAÍMA;ROSA MARIA SÁ LIMA;23;Aposentado (Exceto Servidor Público);PPS;NORDESTE;Não Eleito;9422;4388;2021-07-26 16:58:35
15431;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;SANTANA DO CARIRI;GERALDO ERIBERTO WERTON CRUZ;55;Prefeito;PSD;NORDESTE;Não Eleito;10342;4780;2021-07-26 16:58:35
