Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Votos válidos;Votos nominais;Data de carga
14753;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;MORADA NOVA;JOSÉ VANDERLEY NOGUEIRA;13;Empresário;PT;NORDESTE;Eleito;43002;22782;2026-01-06 16:45:04
15377;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;RUSSAS;SÁVIO GURGEL NOGUEIRA;12;Empresário;PDT;NORDESTE;Eleito;45599;28265;2026-01-06 16:45:04
13188;Parda;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio incompleto;HORIZONTE;ANTÔNIO JAIRO DO NASCIMENTO FREITAS;28;Estudante, Bolsista, Estagiário e Assemelhados;PRTB;NORDESTE;Não Eleito;44196;121;2026-01-06 16:45:04
15091;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;PARAMOTI;LUIZ GONZAGA NOGUEIRA FILHO;55;Advogado;PSD;NORDESTE;Não Eleito;7973;1211;2026-01-06 16:45:04
15474;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior completo;SÃO BENEDITO;MICHELL DO AMARAL ALMEIDA;55;Médico;PSD;NORDESTE;Não Eleito;25520;10324;2026-01-06 16:45:04
14974;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;PACOTI;MARCOS VENICIOS NORJOSA GONZAGA;13;Médico;PT;NORDESTE;Eleito;8395;4439;2026-01-06 16:45:04
14117;Indígena;Casado(a);50 a 54 anos;Masculino;Superior completo;IGUATU;JOSE MACIO ALVES;50;Bancário e Economiário;PSOL;NORDESTE;Não Eleito;53650;554;2026-01-06 16:45:04
13072;Parda;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;AIUABA;JOSE VICTOR RIBEIRO DE SOUSA;40;Agricultor;PSB;NORDESTE;Não Eleito;8408;2255;2026-01-06 16:45:04
14591;Branca;Divorciado(a);45 a 49 anos;Masculino;Superior completo;MARTINÓPOLE;FRANCISCO FONTENELE JUNIOR;22;Odontólogo;PL;NORDESTE;Não Eleito;8496;4199;2026-01-06 16:45:04
15750;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;UMARI;MANOEL PARNAÍBA BEZERRA;10;Aposentado (Exceto Servidor Público);REPUBLICANOS;NORDESTE;Não Eleito;4950;172;2026-01-06 16:45:04
13870;Branca;Separado(a) judicialmente;55 a 59 anos;Masculino;Superior completo;FARIAS BRITO;JOSE VANDEVELDER FREITAS FRANCELINO;65;Servidor Público Municipal;PC do B;NORDESTE;Não Eleito;13240;6505;2026-01-06 16:45:04
14710;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;MOMBAÇA;MARCOS TIBERIO CASTELO AIRES;13;Servidor Público Estadual;PT;NORDESTE;Não Eleito;23651;149;2026-01-06 16:45:04
13951;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;GRANJA;JULIANA FROTA LOPES DE ALDIGUERI ARRUDA;12;Administrador;PDT;NORDESTE;Eleito;30027;18499;2026-01-06 16:45:04
14230;Parda;Solteiro(a);35 a 39 anos;Feminino;Superior incompleto;IRAUÇUBA;PATRÍCIA MARIA SANTOS BARRETO;12;Diretor de Empresas;PDT;NORDESTE;Eleito;14567;9165;2026-01-06 16:45:04
13153;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;ANTONINA DO NORTE;FRANCISCO ITEILDO ROQUE DE ARAUJO;45;Empresário;PSDB;NORDESTE;Não Eleito;5361;484;2026-01-06 16:45:04
15881;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;CROATÁ;ANTONIO RIBEIRO DE SOUSA;12;Agricultor;PDT;NORDESTE;Não Eleito;11191;5405;2026-01-06 16:45:04
14257;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;ITAIÇABA;JOSÉ ERENARCO DA SILVA;55;Advogado;PSD;NORDESTE;Não Eleito;5935;2890;2026-01-06 16:45:04
15857;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;MARACANAÚ;JULIO CESAR COSTA LIMA JUNIOR;23;Deputado;CIDADANIA;NORDESTE;Não Eleito;118899;30713;2026-01-06 16:45:04
14214;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;IRACEMA;MAX RÉGIO SOUZA MENEZES;55;Enfermeiro;PSD;NORDESTE;Não Eleito;8979;3989;2026-01-06 16:45:04
14338;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;ITATIRA;JOSE ICASSI GONÇALVES UMBELINO;19;Empresário;PODE;NORDESTE;Não Eleito;14201;269;2026-01-06 16:45:04
13170;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;APUIARÉS;ANARACY PINTO PINHO RUFINO;40;Fiscal;PSB;NORDESTE;Não Eleito;9584;4692;2026-01-06 16:45:04
14818;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;MUCAMBO;RAIMUNDO CRIZANTO RODRIGUES LIMA;22;Agricultor;PL;NORDESTE;Não Eleito;9824;4027;2026-01-06 16:45:04
13331;Branca;Casado(a);70 a 74 anos;Feminino;Superior completo;AURORA;GLÓRIA MARIA RAMOS TAVARES;40;Servidor Público Estadual;PSB;NORDESTE;Não Eleito;15952;455;2026-01-06 16:45:04
13447;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio incompleto;CATUNDA;ANTÔNIO NETO FARIAS ABREU;11;Empresário;PP;NORDESTE;Não Eleito;7131;3085;2026-01-06 16:45:04
13420;Branca;Casado(a);80 a 84 anos;Masculino;Superior completo;ARARENDÁ;LUIZ FREIRES MELO;12;Advogado;PDT;NORDESTE;Não Eleito;6968;2358;2026-01-06 16:45:04
13048;Branca;Solteiro(a);25 a 29 anos;Masculino;Superior completo;PIRES FERREIRA;JOSE AUGUSTO PEREIRA TORRES;14;Advogado;PTB;NORDESTE;Não Eleito;6657;2967;2026-01-06 16:45:04
13170;Branca;Solteiro(a);35 a 39 anos;Feminino;Ensino Médio completo;APUIARÉS;IRIS MARIA CRUZ DE LIMA;13;Agricultor;PT;NORDESTE;Eleito;9584;4892;2026-01-06 16:45:04
13730;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CAUCAIA;SEBASTIÃO CONRADO DA SILVA;35;Corretor de Imóveis, Seguros, Títulos e Valores;PMB;NORDESTE;Não Eleito;169229;3497;2026-01-06 16:45:04
13242;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior completo;GUAIÚBA;PAULO GIUSEPPE PINÉO ARAÚJO;43;Psicólogo;PV;NORDESTE;Não Eleito;11352;141;2026-01-06 16:45:04
14532;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;CARLOS EDUARDO BORGES EVANGELISTA;22;Administrador;PL;NORDESTE;Não Eleito;34295;1826;2026-01-06 16:45:04
13439;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;BEBERIBE;PAULO FELIPE SABOIA DINO;55;Advogado;PSD;NORDESTE;Não Eleito;34922;13185;2026-01-06 16:45:04
15679;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;TAUÁ;CARLOS FREDERICO CITÓ CÉSAR RÊGO;25;Comerciante;DEM;NORDESTE;Não Eleito;34684;12136;2026-01-06 16:45:04
14494;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;JUCÁS;ROBERTO DE SOUZA MENDONÇA;40;Médico;PSB;NORDESTE;Não Eleito;15313;6556;2026-01-06 16:45:04
13471;Preta;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;BOA VIAGEM;EDVAN ABREU ESTEVES;13;Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;PT;NORDESTE;Não Eleito;31955;520;2026-01-06 16:45:04
14630;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;MAURITI;JOSE SAVIO MARTINS SAMPAIO;25;Odontólogo;DEM;NORDESTE;Não Eleito;26309;10139;2026-01-06 16:45:04
15539;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior completo;SÃO LUÍS DO CURU;VITO GOMES DE ARAUJO;55;Advogado;PSD;NORDESTE;Não Eleito;9138;3499;2026-01-06 16:45:04
15016;Branca;Divorciado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;PALHANO;FRANCISCO DE ASSIS FERREIRA GUIMARÃES;12;Eletricista e Assemelhados;PDT;NORDESTE;Não Eleito;7667;1249;2026-01-06 16:45:04
15059;Branca;Divorciado(a);70 a 74 anos;Masculino;Ensino Médio completo;PARACURU;DOMENICO SASSONE;55;Empresário;PSD;NORDESTE;Não Eleito;22664;3087;2026-01-06 16:45:04
14737;Parda;Separado(a) judicialmente;55 a 59 anos;Masculino;Superior completo;MONSENHOR TABOSA;FRANCISCO DE ASSIS MESQUITA PINHEIRO;11;Servidor Público Municipal;PP;NORDESTE;Não Eleito;11892;5321;2026-01-06 16:45:04
13552;Branca;Solteiro(a);65 a 69 anos;Masculino;Ensino Médio completo;CANINDÉ;PEDRO IRINEU DE FREITAS;35;Aposentado (Exceto Servidor Público);PMB;NORDESTE;Não Eleito;41845;619;2026-01-06 16:45:04
14117;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;IGUATU;AGENOR GOMES DE ARAÚJO NETO;15;Deputado;MDB;NORDESTE;Não Eleito;53650;23136;2026-01-06 16:45:04
15970;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MILHÃ;LUIZ ALAN PINHEIRO MACÊDO;22;Administrador;PL;NORDESTE;Eleito;9155;5152;2026-01-06 16:45:04
13390;Branca;Separado(a) judicialmente;45 a 49 anos;Masculino;Superior completo;BARRO;HERICLES GEORGE FEITOSA ALBUQUERQUE;15;Médico;MDB;NORDESTE;Eleito;12097;6886;2026-01-06 16:45:04
14699;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MISSÃO VELHA;LUIZ ROSEMBERG DANTAS MACEDO FILHO;12;Médico;PDT;NORDESTE;Eleito;22697;11994;2026-01-06 16:45:04
15920;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;IBICUITINGA;JOSÉ ZAIRTON GIRÃO MAIA JÚNIOR;22;Empresário;PL;NORDESTE;Não Eleito;10723;4815;2026-01-06 16:45:04
13897;Branca;Divorciado(a);40 a 44 anos;Feminino;Superior completo;FORTALEZA;PAULA VIRGINIA DE OLIVEIRA NUNES COLARES;80;Pedagogo;UP;NORDESTE;Não Eleito;1280925;893;2026-01-06 16:45:04
13897;Parda;Separado(a) judicialmente;60 a 64 anos;Masculino;Superior completo;FORTALEZA;ANIZIO SANTOS DE MELO;65;Servidor Público Estadual;PC do B;NORDESTE;Não Eleito;1280925;2264;2026-01-06 16:45:04
13390;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;BARRO;JOSÉ MARQUINÉLIO TAVARES;55;Médico;PSD;NORDESTE;Eleito;12666;6265;2026-01-06 16:45:04
13285;Parda;Solteiro(a);55 a 59 anos;Masculino;Superior completo;PINDORETAMA;JOSÉ MARIA MENDES LEITE;22;Vereador;PL;NORDESTE;Eleito;14746;5105;2026-01-06 16:45:04
13838;Branca;Divorciado(a);40 a 44 anos;Masculino;Ensino Médio completo;CRATEÚS;REGINALDO MELO BARROS;43;Motorista Particular;PV;NORDESTE;Não Eleito;40805;190;2026-01-06 16:45:04
15296;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;QUIXERAMOBIM;CLEBIO PAVONE FERREIRA DA SILVA;11;Prefeito;PP;NORDESTE;Não Eleito;45829;11980;2026-01-06 16:45:04
15571;Branca;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;SENADOR SÁ;JOSE MARTINS BARROS JUNIOR;11;Empresário;PP;NORDESTE;Eleito;5543;3223;2026-01-06 16:45:04
14214;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;IRACEMA;CELSO GOMES DA SILVA NETO;13;Empresário;PT;NORDESTE;Eleito;8979;4990;2026-01-06 16:45:04
13269;Branca;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;POTIRETAMA;LUAN DANTAS FELIX;11;Empresário;PP;NORDESTE;Eleito;5050;2755;2026-01-06 16:45:04
15890;Parda;Divorciado(a);65 a 69 anos;Masculino;Lê e escreve;CRUZ;MANUEL MESSIAS DA SILVA;43;Agricultor;PV;NORDESTE;Não Eleito;15968;303;2026-01-06 16:45:04
13730;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;55;Prefeito;PSD;NORDESTE;Segundo turno;169229;69262;2026-01-06 16:45:04
15210;Parda;Casado(a);45 a 49 anos;Feminino;Superior completo;PORANGA;ANTONIA DO PERPETUO SOCORRO PINHO MONTEIRO;11;Professor de Ensino Superior;PP;NORDESTE;Não Eleito;7626;981;2026-01-06 16:45:04
13994;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;GROAÍRAS;ADAIL ALBUQUERQUE MELO;40;Comerciário;PSB;NORDESTE;Eleito;7396;3605;2026-01-06 16:45:04
13030;Parda;Casado(a);45 a 49 anos;Feminino;Superior completo;ACARAÚ;ANA FLÁVIA RIBEIRO MONTEIRO;40;Administrador;PSB;NORDESTE;Eleito;35996;18443;2026-01-06 16:45:04
15113;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;PEDRA BRANCA;PEDRO VIEIRA FILHO;15;Produtor Agropecuário;MDB;NORDESTE;Não Eleito;17722;6288;2026-01-06 16:45:04
14559;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;MARANGUAPE;GEORGE LOPES VALENTIM;40;Servidor Público Municipal;PSB;NORDESTE;Não Eleito;61555;14909;2026-01-06 16:45:04
14192;Parda;Casado(a);70 a 74 anos;Masculino;Ensino Médio completo;IPUEIRAS;MANOEL RODRIGUES NETO;50;Aposentado (Exceto Servidor Público);PSOL;NORDESTE;Não Eleito;23001;82;2026-01-06 16:45:04
14931;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;PACAJUS;PAULO HENRIQUE DE CASTRO PONTES;15;Contador;MDB;NORDESTE;Não Eleito;39579;1587;2026-01-06 16:45:04
13196;Branca;Casado(a);75 a 79 anos;Masculino;Superior completo;AQUIRAZ;EDSON SÁ;12;Prefeito;PDT;NORDESTE;Não Eleito;47446;21884;2026-01-06 16:45:04
14052;Parda;Divorciado(a);55 a 59 anos;Masculino;Superior completo;HIDROLÂNDIA;ANTONIO BOSCO PEREIRA CID;40;Advogado;PSB;NORDESTE;Não Eleito;11585;4326;2026-01-06 16:45:04
13536;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;CAMPOS SALES;JOÃO LUIZ LIMA SANTOS;12;Enfermeiro;PDT;NORDESTE;Eleito;15167;8955;2026-01-06 16:45:04
14613;Parda;Casado(a);70 a 74 anos;Masculino;Superior completo;MASSAPÊ;JOÃO PONTES MOTA;45;Engenheiro;PSDB;NORDESTE;Não Eleito;25109;6450;2026-01-06 16:45:04
15377;Parda;Casado(a);35 a 39 anos;Masculino;Superior incompleto;RUSSAS;DAMIÃO GONÇALVES D'OLIVEIRA JÚNIOR;25;Locutor e Comentarista de Rádio e Televisão e Radialista;DEM;NORDESTE;Não Eleito;45599;2421;2026-01-06 16:45:04


